conversationId,restaurantName,callStartTime,callDuration,callEndReason,callWithinOfficeHours,reasonForCalling,partysizenumber,textsSent,numberOfTextsSent,phone,conversation
69ac42d3638d0bab9b86828d,TF Oakwood,2026-03-07T10:23:01.431-05:00,00:31,CallTransfer,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-C5E5C708,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hola. Buenos días.
Assistant: Buenos días.
Customer: Este, quería hacer un pedido para recoger una meats.
Assistant: ¿Quieres hacer un pedido para recoger? Puedes hablar con un miembro del equipo o te puedo enviar el enlace para hacer tu pedido en línea. ¿Qué prefieres?
Customer: Hola con un miembro del equipo.
Assistant: Entiendo. Tu llamada será transferida a un miembro de nuestro equipo en breve."
69bf2551d04f7f4078c7a4d7,RT Buckhead,2026-03-21T19:10:12.051-04:00,00:21,UserHangup,TRUE,Questions About Restaurant Hours and Wait Times,,,0,CALLER-5582C49E,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hi. I was wondering if you guys had a wait. What was the wait time?
Assistant: Let me check that for you... The current wait time is sixty minutes.
Customer: Thank you."
69b5bdc710d10be09b7ce384,RT Buckhead,2026-03-14T15:58:02.264-04:00,00:48,UserHangup,TRUE,Making a Reservation or Inquiring About Reservations,10,,0,CALLER-A14FB7B4,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Reservation.
Assistant: ¡Genial. ¿Para cuántas personas es la reservación?
Customer: Yes.
Assistant: ¿Para cuántas personas es la reservación?
Customer: Ten.
Assistant: ¡Entendido. Las reservaciones para grupos de cinco o más personas las coordina un gerente. En caso de que Buckhead no pueda atender a tu grupo, ¿estás dispuesto a que te reubiquen en una de nuestras ubicaciones cercanas, ya sea Chamblee o Sandy Springs, que están a diez minutos?"
69c2d761c982fb21f2360f84,TF Oakwood,2026-03-24T14:26:44.386-04:00,01:45,CallTransfer,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-17643866,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hola, muy buenas tardes. Soy la que está por aquí por Floride Brown, ¿verdad?
Assistant: No, señora. Usted está llamando a Todo Frito Oakwood, ubicado en Flowery Branch. ¿En qué puedo ayudarte hoy?
Customer: Exacto.
Assistant: ¿En qué ...
Customer: Mira, hoy hoy es hoy es, este, la promoción de un sombrero.
Assistant: Creo que te refieres a la promoción de Sombrero Tuesday"". ¿Quieres saber más sobre esa promoción?
Customer: Sì.
Assistant: Lo siento, pero no tengo información sobre una promoción de sombrero en Todo Frito Oakwood. ¿Te gustaría saber sobre nuestras promociones actuales o eventos especiales?
Customer: Sí.
Assistant: Puedo decirte que tenemos eventos y promociones recurrentes. ¿Te gustaría saber más sobre nuestros eventos semanales o recibir el enlace a nuestras redes sociales para estar al tanto de las últimas novedades?
Customer: No, quiero saber que hay promociones hoy.
Assistant: Hoy es martes, así que tenemos la promoción Sombrero Tuesday"" que incluye una hamburguesa, papas fritas y bebidas por treinta y cuatro dólares con noventa y nueve centavos. ¿Te gustaría saber más sobre esta promoción?
Customer: No, quiero quiero mandar a hacer una.
Assistant: ¿Quieres hacer un pedido para recoger o delivery?
Customer: Para recoger.
Assistant: ¿Te gustaría hablar con un miembro del equipo para hacer tu pedido o prefieres que te envíe el enlace para hacer tu pedido en línea?
Customer: No, hablar con alguien.
Assistant: En un momento te transferiré con un miembro de nuestro equipo para que puedas hacer tu pedido."
69a4e417eea967c2793d93b9,TF Oakwood,2026-03-01T20:12:57.727-05:00,00:33,UserHangup,TRUE,Questions About Restaurant Hours and Wait Times,,,0,CALLER-1C763A87,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Are you still open?
Assistant: Sí, estamos abiertos hoy domingo hasta las 12 de la noche. Nuestras horas de hoy son de 8 de la mañana a 12 de la noche.
Customer: Can you speak English?
Assistant: Yes, I can switch to English. We're still open today, Sunday, until midnight. Our hours today are from 8 AM to 12 AM."
69b9e3ae49be61fe96360689,RT Buckhead,2026-03-17T19:28:48.596-04:00,00:43,UserHangup,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-7D6F9653,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Can I make a call into the order?
Assistant: I am sorry, but I am not able to take any orders at the moment. Would you like me to send you the online ordering link via SMS?
Customer: Yeah.
Assistant: Great. I've just sent you the pickup link. Is there anything else I can help you with?
Customer: No.
Assistant: Perfect—thanks for calling Real Tacos. Enjoy your day.
Customer: You too, bro. Does it teach you to say thank you?
Assistant: I ..."
69acc681de899186889f553c,TF Oakwood,2026-03-07T19:44:51.677-05:00,00:23,CallTransfer,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-5D48B7A5,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Uh, para pickup.
Assistant: ¿Quieres hablar con un miembro del equipo o enviar el enlace para hacer tu pedido de pickup en línea?
Customer: O miembro del equipo.
Assistant: Tu llamada será transferida a un miembro de nuestro equipo en breve."
69acbb7dde899186889ed6c7,RT Buckhead,2026-03-07T18:57:51.766-05:00,00:17,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-2911998B,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: You wanna wait a hour yesterday? Y'all wanna wait a hour? Speak to operator."
69a4e5b370ddb9e42ae26e76,TF Oakwood,2026-03-01T20:19:49.994-05:00,00:17,UserHangup,TRUE,Unclassified,,,0,CALLER-6B5B6AEF,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: A serving for you.
Assistant: Gracias. I'm happy to help. How can I assist you today at Todo Frito Oakwood?"
69c484b52f5091ba2fe9e087,RT Buckhead,2026-03-25T20:58:31.610-04:00,00:17,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-6BA11658,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Connect to host.
Assistant: No problem. Connecting you to the host now."
69c9865274c7fcb2a910b598,TF Oakwood,2026-03-29T16:06:44.783-04:00,00:21,UserHangup,TRUE,Making a Reservation or Inquiring About Reservations,8,,0,CALLER-D8C5436F,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Do you take reservations for parties of eight?
Assistant: Dále— Todo Frito Oakwood doesn't accept reservations in advance; ..."
69bf3a439ca9287a67353960,RT Buckhead,2026-03-21T20:39:33.727-04:00,00:46,UserHangup,TRUE,Making a Reservation or Inquiring About Reservations,10,,0,CALLER-A2CA71DC,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Assistant: Sorry, are you still on the line?
Customer: I'm trying to make a reservation.
Assistant: Awesome. For how many people is the reservation?
Customer: Ten.
Assistant: Got it. Parties of five or more are coordinated by a manager. In case Buckhead cannot handle your party, are you willing to be relocated to one of our nearby locations, Chamblee and Sandy Springs, that are within ten minutes?"
69ae11db264d99a3023fbe0e,TF Oakwood,2026-03-08T20:18:37.678-04:00,00:33,UserHangup,TRUE,Questions About Restaurant Hours and Wait Times,,,0,CALLER-845383BD,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hola. Buenas noches. Quería saber, eh, hasta que hora estarán abierto hoy.
Assistant: Buenas noches. Todo Frito Oakwood está abierto hasta la medianoche hoy, domingo. Nuestras horas de hoy son de ocho de la mañana a la medianoche.
Customer: Ya. Muchas gracias.
Assistant: De nada. Disfruta tu visita a Todo Frito Oakwood. ¡Que tengas una excelente noche."
69c56b6e1f8b1488f5fb29a8,RT Buckhead,2026-03-26T13:22:56.728-04:00,00:16,UserHangup,TRUE,Unclassified,,,0,CALLER-3AE50927,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Assistant: Sorry, are you still on the line?"
69b87e3110d10be09bdb4e7e,RT Buckhead,2026-03-16T18:03:31.787-04:00,00:27,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-2307E621,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hi. Can I speak to a manager or catering person?
Assistant: Yes, I can connect you. Do I have your permission to transfer you?
Customer: Yes."
69c4a8512f5091ba2feb2919,RT Buckhead,2026-03-25T23:30:27.394-04:00,00:25,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-6546BAAF,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Store agent.
Assistant: Do you want to speak with a representative?
Customer: Yes."
69bedd296a9ee6d259211b7b,TF Oakwood,2026-03-21T14:02:19.504-04:00,01:53,UserHangup,TRUE,Menu Inquiries and Special Dietary Needs,2,"delivery, pickup",2,CALLER-14DF1273,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hello. Buenas tardes.
Assistant: Buenas tardes. How can I help you today at Todo Frito Oakwood?
Customer: Oh, ¿tiene sopa de res?
Assistant: Sí, tenemos Beef Soup, que es una sopa de res con verduras y caldo, y cuesta doce dólares con noventa y nueve centavos. ¿Te gustaría saber más sobre nuestros especiales del día?
Customer: Sí.
Assistant: ¿Estás buscando información sobre el menú o deseas hacer un pedido?
Customer: Información sobre el menú.
Assistant: Nuestros especiales de almuerzo de lunes a viernes incluyen una sopa del día y una bebida. Algunas opciones son Steak with Fries, Chicken with Mushrooms, Pabellón, Smoked Pork Chop, Garlic Chicken y Crispy Chicken, todas por doce dólares con noventa y nueve centavos. ¿Te gustaría saber más sobre alguna de estas opciones?
Assistant: Disculpa, estás ahí?
Customer: Two.
Assistant: ¿Te gustaría saber más sobre alguna de nuestras opciones de menú o prefieres que te envíe el enlace del menú por mensaje de texto?
Customer: Uh, we need some soup corn
Assistant: Tenemos ...
Customer: Envíamelo, por favor.
Assistant: ¿Te gustaría recibir el enlace del menú por mensaje de texto para que puedas ver nuestras opciones, incluyendo sopas?
Customer: K.
Assistant: ¿Puedo enviarte el enlace del menú por mensaje de texto?
Customer: Sweet?
Assistant: Tenemos Cachapas, que son pancakes de maíz dulce rellenos de queso venezolano...."
69c7d8021f8b1488f56aea3a,TF Oakwood,2026-03-28T09:30:44.502-04:00,00:17,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-416990E6,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hablar con un representante.
Assistant: Claro— En un momento te transferiré con un miembro de nuestro equipo."
69b010a6a15b2bbf50df6f0f,TF Oakwood,2026-03-10T08:38:01.178-04:00,00:41,CallTransfer,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-FECE603A,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hola, Julie. Um, este, quería hacer un pedido
Assistant: Disculpa, soy Yuli, no Julie. ¿Quieres hacer un pedido para recoger o para entrega?
Customer: Patty recoger.
Assistant: Parece que quieres recoger un pedido. ¿Te gustaría hablar con alguien de nuestro equipo para hacer tu pedido o prefieres que te envíe el enlace para hacerlo en línea?
Customer: No. Quiero hablar con alguien.
Assistant: Entiendo."
69c6f86293749704bac31f4f,RT Buckhead,2026-03-27T17:36:36.998-04:00,00:16,UserHangup,TRUE,Unclassified,,,0,CALLER-7A5ABC4F,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: no. No. No. Okay.
Assistant: Okay, how many guests will ..."
69c550183561ccb216c3fe73,TF Oakwood,2026-03-26T11:26:18.620-04:00,00:28,CallTransfer,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-7C65572E,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hola, quiero poner una orden, por favor.
Assistant: Dále— ¿Te ...
Customer: Una orden de una orden de mini empanadas de pollo.
Assistant: Dále— ...
Customer: Y otra orden de, sí, la de las minis, y otra de de pequeño."
69b9b7786551713542692fbd,RT Buckhead,2026-03-17T16:20:10.661-04:00,00:26,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-26BDFA5C,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: I want to talk with the manager.
Assistant: No problem. I can transfer you to the manager. Would you like me to do that?
Customer: Yep.
Assistant: Great, connecting you now."
69bf2a9ce852e2d6ded2692a,RT Buckhead,2026-03-21T19:32:46.977-04:00,00:32,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-2C1C3DBB,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hello?
Assistant: How can I help you today?
Customer: Hello?
Assistant: How can I help ...
Customer: I need help with an order.
Assistant: I'm sorry to hear that. To help you best, I'll connect you with our host. Would that be okay?
Customer: Sure.
Assistant: Great, connecting you now."
69acc4c24bcab3cfc618c0d4,TF Oakwood,2026-03-07T19:37:24.691-05:00,00:22,UserHangup,TRUE,Unclassified,,,0,CALLER-5D48B7A5,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hola, muy buenas tardes, Julie.
Customer: Patty para pedirte.
Assistant: Parece que hay un pequeño error en mi nombre, soy Yuli, no Julie. En qué puedo ayudarte hoy en Todo Frito Oakwood?"
69cbf7bbd9bcd252518a1148,RT Buckhead,2026-03-31T12:35:09.632-04:00,00:46,CallTransfer,TRUE,Making a Reservation or Inquiring About Reservations,,,0,CALLER-9A722554,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hello?
Assistant: How can I help you?...
Customer: Hello?
Assistant: How can I help ...
Customer: Yes. I was trying to cancel my order. I just placed the order online. Yes. Can you hear me?
Assistant: I can hear you loud and clear. If the order was placed through OpenTable, it can usually be modified or canceled there. Does this information resolve your issue, or would you like help from a live agent?
Customer: I would like help.
Assistant: Great, connecting you to the host now."
69a616633f59324f6dffcdac,RT Buckhead,2026-03-02T17:59:49.876-05:00,01:15,UserHangup,TRUE,Making a Reservation or Inquiring About Reservations,5,,0,CALLER-298394CC,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: I wanna make a reservation for five people on March six. At eight PM.
Assistant: Okay, for how many people is the reservation?
Customer: Five people.
Assistant: Got it. Parties of five or more are coordinated by a manager. In case Buckhead cannot handle your party, are you willing to be relocated to one of our nearby locations, Chamblee and Sandy Springs, that are within ten minutes?
Customer: No.
Assistant: Under what name should I put the reservation?
Customer: Robert.
Assistant: So, you want to make a reservation for five people on March sixth at eight P.M. under the name Robert. Does that look correct?
Customer: Correct.
Assistant: Please wait while I submit your large party reservation request to our manager. I just sent your information to our managers, please check your messages you should receive an SMS with the details of your reservation, they will be reaching out soon!
Assistant: Sorry, are ..."
